ID,Name_English,Countries,Degree_endangerment,Number_speakers,Description_location,endangerment_score,Countries_list,Region,Population,Area_sq_mi,Pop_density,Coastline,Migration,Infant_mortality,GDP,Literacy,Phones,Arable,Crops,Other,Climate,Birthrate,Deathrate,Agriculture,Industry,Service
751,"Yaminahua (Bolivia, Peru)","Bolivia (Plurinational State of), Peru",Severely endangered,400.0,"Dpto. de  Ucayali, prov. de  Atalaya, cuenca del río Purús. También en Bolivia (Pando) y Brasil (Acre).",3,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14",1,"23,3","7,53","0,128","0,352","0,52"
751,"Yaminahua (Bolivia, Peru)","Bolivia (Plurinational State of), Peru",Severely endangered,400.0,"Dpto. de  Ucayali, prov. de  Atalaya, cuenca del río Purús. También en Bolivia (Pando) y Brasil (Acre).",3,Peru,LATIN AMER. & CARIB    ,28302603.0,1285220.0,"22,0","0,19","-1,05","31,94",5100.0,"90,9","79,5","2,89","0,4","96,71",1,"20,48","6,23","0,08","0,27","0,65"
969,Mixtec of Zapotitlán,Mexico,Severely endangered,396.0,"Municipality of Zapotitlán, state of Puebla",3,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
1977,Sanema (Venezuela),Venezuela (Bolivarian Republic of),Vulnerable,393.0,State of Bolívar: rivers Caura and Paragua,1,Venezuela,LATIN AMER. & CARIB    ,25730435.0,912050.0,"28,2","0,31","-0,04","22,2",4800.0,"93,4","140,1","2,95","0,92","96,13",2,"18,71","4,92","0,04","0,419","0,541"
1409,Ts'ixa,Botswana,Definitely endangered,390.0,"Main settlement is Mababe (pointer) with about 300 spekers, some 80 live in a settlement east of Maun.",2,Botswana,SUB-SAHARAN AFRICA                 ,1639833.0,600370.0,"2,7","0,00",0,"54,58",9000.0,"79,8","80,5","0,65","0,01","99,34",1,"23,08","29,5","0,024","0,469","0,507"
1843,Pirahã,Brazil,Vulnerable,389.0,,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
968,Mixtec of San Pedro Tidaá,Mexico,Severely endangered,384.0,"Municipality of San Pedro Tidaá, state of Oaxaca",3,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
2423,Yerong,China,Severely endangered,380.0,,3,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
1882,A'ingae / Cofan (Colombia),Colombia,Severely endangered,379.0,"Colombia-Ecuador border area. In Colombia, Department of Putumayo, in Orito, Valle del Guamuez and San Miguel.",3,Colombia,LATIN AMER. & CARIB    ,43593035.0,1138910.0,"38,3","0,28","-0,31","20,97",6300.0,"92,5","176,2","2,42","1,67","95,91",2,"20,48","5,58","0,125","0,342","0,533"
258,Halkomelem,"Canada, United States of America",Severely endangered,375.0,Spread over 52 communities in Canada,3,Canada,NORTHERN AMERICA                   ,33098932.0,9984670.0,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684"
258,Halkomelem,"Canada, United States of America",Severely endangered,375.0,Spread over 52 communities in Canada,3,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
1237,Yudja,Brazil,Vulnerable,362.0,"The group lives in the indigenous lands Paquiçamba, Parque Indígena do Xingu, Lower and Middle Xingu region, Mato Grosso and Pará State - Brazil.",1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1238,Kisêdjê,Brazil,Vulnerable,351.0,"The group lives in the indigenous lands Parque Indígena do Xingu and Wawi, on the Suyá-Missu River, in the villages of Ngôsokô, Roptôtxi and Beira Rio - Mato Grosso state - Brazil.",1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
2488,Auye,Indonesia,Vulnerable,350.0,Irian Jaya,1,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2519,Awyi,Indonesia,Vulnerable,350.0,Irian Jaya,1,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2640,Bierebo,Vanuatu,Vulnerable,350.0,Epi Island,1,Vanuatu,OCEANIA                            ,208869.0,12200.0,"17,1","20,72",0,"55,16",2900.0,"53,0","32,6","2,46","7,38","90,16",2,"22,72","7,82","0,26","0,12","0,62"
2533,Fayu,Indonesia,Vulnerable,350.0,Irian Jaya,1,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2643,Labo,Vanuatu,Vulnerable,350.0,South-west Malekula,1,Vanuatu,OCEANIA                            ,208869.0,12200.0,"17,1","20,72",0,"55,16",2900.0,"53,0","32,6","2,46","7,38","90,16",2,"22,72","7,82","0,26","0,12","0,62"
1512,Mra,"China, India",Critically endangered,350.0,"Arunachal Pradesh, few villages around Limekin in the upper Subansiri river valley",4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
1512,Mra,"China, India",Critically endangered,350.0,"Arunachal Pradesh, few villages around Limekin in the upper Subansiri river valley",4,India,ASIA (EX. NEAR EAST)         ,1095351995.0,3287590.0,"333,2","0,21","-0,07","56,29",2900.0,"59,5","45,4","54,4","2,74","42,86",2,"22,01","8,18","0,186","0,276","0,538"
1868,Myky,Brazil,Vulnerable,350.0,dialect of the same language as Irantxe,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1191,Na,"China, India",Critically endangered,350.0,"Arunachal Pradesh, few villages near Takshing on the upper Subansiri River, close to the border with Tibet/China",4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
1191,Na,"China, India",Critically endangered,350.0,"Arunachal Pradesh, few villages near Takshing on the upper Subansiri River, close to the border with Tibet/China",4,India,ASIA (EX. NEAR EAST)         ,1095351995.0,3287590.0,"333,2","0,21","-0,07","56,29",2900.0,"59,5","45,4","54,4","2,74","42,86",2,"22,01","8,18","0,186","0,276","0,538"
1839,Nadëb,Brazil,Definitely endangered,350.0,,2,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
2318,Taje,Indonesia,Critically endangered,350.0,Sulawesi,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1849,Tenharim,Brazil,Severely endangered,350.0,,3,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
303,Mako,Venezuela (Bolivarian Republic of),Critically endangered,345.0,,4,Venezuela,LATIN AMER. & CARIB    ,25730435.0,912050.0,"28,2","0,31","-0,04","22,2",4800.0,"93,4","140,1","2,95","0,92","96,13",2,"18,71","4,92","0,04","0,419","0,541"
430,Barām,Nepal,Critically endangered,342.0,Enclave in Gorkhā district in central Nepal,4,Nepal,ASIA (EX. NEAR EAST)         ,28287147.0,147181.0,"192,2","0,00",0,"66,98",1400.0,"45,2","15,9","21,68","0,64","77,68",,"30,98","9,31","0,38","0,21","0,41"
1239,Ikpeng,Brazil,Vulnerable,342.0,"The group lives in indigenous Park of the Xingu, left bank of the Upper Xingu in the Uaví River mouth area, to the north of the Kayabí settlements - Mato Grosso - Brazil",1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
357,Gardiol,Italy,Severely endangered,340.0,Guardia Piedmontese in Calabria; an outlying dialect of Alpine Provençal,3,Italy,WESTERN EUROPE                     ,58133509.0,301230.0,"193,0","2,52","2,07","5,94",26700.0,"98,6","430,9","27,79","9,53","62,68",,"8,72","10,4","0,021","0,291","0,688"
1760,Araweté,Brazil,Vulnerable,339.0,,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
926,Northern Pame,Mexico,Definitely endangered,337.0,"Aquismón, Cárdenas, Ciudad del Maíz (state of San Luis Potosí)",2,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
2388,Thompson,Canada,Severely endangered,335.0,Spread over 32 communities in Canada,3,Canada,NORTHERN AMERICA                   ,33098932.0,9984670.0,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684"
2611,Serili,Indonesia,Vulnerable,328.0,"Northeast Marsela Island, Babar Islands, South Maluku",1,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2676,Kaningara,Papua New Guinea,Vulnerable,327.0,"West of Amboin, near the Kvanmas Lake, East Sepik Province",1,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
914,Misantla Totonac,Mexico,Critically endangered,325.0,"Chiconquiaco, Jilotepec, Landero y Coss, Misantla, Yecuatla",4,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
2492,Nemi,New Caledonia (France),Definitely endangered,325.0,Hienghène,2,New Caledonia,OCEANIA                            ,219246.0,19060.0,"11,5","11,83",0,"7,72",15000.0,"91,0","252,2","0,38","0,33","99,29",2,"18,11","5,69","0,15","0,088","0,762"
1621,Nambiquara do Norte,Brazil,Vulnerable,323.0,,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1810,Matís,Brazil,Vulnerable,322.0,,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1240,Wauja,Brazil,Vulnerable,321.0,"The group lives in the Xingu Indigenous Park, Mato Grosso state - Brazil",1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
2330,Benggoi,Indonesia,Definitely endangered,320.0,Maluku,2,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
614,Karitiana,Brazil,Vulnerable,320.0,"The group lives in indigenous lands Karitiana and Karipuna, north-western Rondônia - Brazil.  All speak the language-- Moore visited the reserve twice.",1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
761,Apalai,Brazil,Vulnerable,317.0,,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
141,Kwak'wala,"Canada, United States of America",Critically endangered,315.0,Spread over 13 communities in Canada,4,Canada,NORTHERN AMERICA                   ,33098932.0,9984670.0,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684"
141,Kwak'wala,"Canada, United States of America",Critically endangered,315.0,Spread over 13 communities in Canada,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
910,Southern Zoque,Mexico,Definitely endangered,312.0,"Municipalities of Ocozocuautla, Tuxtla Gutiérrez, state of Chiapas",2,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
446,Tilung,Nepal,Definitely endangered,310.0,"Khoṭāṅ district, around Halẽsī Dāṁḍā",2,Nepal,ASIA (EX. NEAR EAST)         ,28287147.0,147181.0,"192,2","0,00",0,"66,98",1400.0,"45,2","15,9","21,68","0,64","77,68",,"30,98","9,31","0,38","0,21","0,41"
1682,Opuuo,Ethiopia,Critically endangered,307.0,,4,Ethiopia,SUB-SAHARAN AFRICA                 ,74777981.0,1127127.0,"66,3","0,00",0,"95,32",700.0,"42,7","8,2","10,71","0,75","88,54",2,"37,98","14,86","0,475","0,099","0,426"
642,Panará,Brazil,Vulnerable,306.0,"The group lives in the indigenous lands Panará, Parque Indígena do Xingu, on the Iriri River, south-western Pará State - Brazil.",1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1690,Aka,India,Critically endangered,300.0,,4,India,ASIA (EX. NEAR EAST)         ,1095351995.0,3287590.0,"333,2","0,21","-0,07","56,29",2900.0,"59,5","45,4","54,4","2,74","42,86",2,"22,01","8,18","0,186","0,276","0,538"
1417,Bakole,Cameroon,Critically endangered,300.0,,4,Cameroon,SUB-SAHARAN AFRICA                 ,17340702.0,475440.0,"36,5","0,08",0,"68,26",1800.0,"79,0","5,7","12,81","2,58","84,61",1,"33,89","13,47","0,448","0,17","0,382"
2088,Bathari,Oman,Critically endangered,300.0,"Bay of Kuria Muriya, on the south-western coast of Oman in the Jezir area, in Shuwaimiyya , between Hasik and Ras Sharbitat. They are  fishermen. ",4,Oman,NEAR EAST                          ,3102229.0,212460.0,"14,6","0,98","0,28","19,51",13100.0,"75,8","85,5",0,"0,14","99,74",1,"36,24","3,81","0,027","0,39","0,583"
592,Brokkat,Bhutan,Definitely endangered,300.0,"Bumthang district, Dur village",2,Bhutan,ASIA (EX. NEAR EAST)         ,2279723.0,47000.0,"48,5","0,00",0,"100,44",1300.0,"42,2","14,3","3,09","0,43","96,48",2,"33,65","12,7","0,258","0,379","0,363"
2669,Duwet,Papua New Guinea,Vulnerable,300.0,"Inland form the Huon Gulf, north of Lae, Morobe Province",1,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
2168,Faire Atta,Philippines,Severely endangered,300.0,,3,Philippines,ASIA (EX. NEAR EAST)         ,89468677.0,300000.0,"298,2","12,10","-1,5","23,51",4600.0,"92,6","38,4","18,95","16,77","64,28",2,"24,89","5,41","0,144","0,326","0,53"
2418,Green Gelao (China),China,Critically endangered,300.0,,4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
524,Green Gelao (Viet Nam),Viet Nam,Critically endangered,300.0,,4,Vietnam,ASIA (EX. NEAR EAST)         ,84402966.0,329560.0,"256,1","1,05","-0,45","25,95",2500.0,"90,3","187,7","19,97","5,95","74,08",2,"16,86","6,22","0,209","0,41","0,381"
1884,Guatuso,Costa Rica,Severely endangered,300.0,"Guatuso county, northeastern plains of Costa Rica",3,Costa Rica,LATIN AMER. & CARIB    ,4075261.0,51100.0,"79,8","2,52","0,51","9,95",9100.0,"96,0","340,7","4,41","5,88","89,71",2,"18,32","4,36","0,088","0,299","0,614"
187,Gupapuyngu,Australia,Vulnerable,300.0,,1,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
364,Istro-Romanian,Croatia,Severely endangered,300.0,"the village of Žejane to the north of Učka mountain and a few villages, notably Sušnjevica, to the south of it in Kršan municipality, in the northeast of the Istrian peninsula",3,Croatia,EASTERN EUROPE                     ,4494749.0,56542.0,"79,5","10,32","1,58","6,84",10600.0,"98,5","420,4","26,09","2,27","71,65",,"9,61","11,48","0,07","0,308","0,622"
787,Jicarilla Apache,United States of America,Severely endangered,300.0,,3,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
2674,Kandas,Papua New Guinea,Vulnerable,300.0,"Southwest coast, New Ireland Province",1,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
1421,Kangjia,China,Severely endangered,300.0,"gCan.tsha (Jianzha), north of Tongren in Tongren County of Huangnan Tibetan Autonomous District, Qinghai",3,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
1618,Kaxarari,Brazil,Critically endangered,300.0,The group lives in the indigenous lands Kaxararí on the border between the federal states of Rondônia and Amazonas - Brazil.,4,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
2546,Kwansu,Indonesia,Vulnerable,300.0,Irian Jaya,1,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2548,Legenyem,Indonesia,Vulnerable,300.0,Irian Jaya,1,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1775,Mandaic,"Iran (Islamic Republic of), Iraq",Critically endangered,300.0,"In Ahvaz, and until recently also in Khorramshahr, in the province of Khuzistan in Iran.  Presumed extinct in Iraq.",4,Iran,ASIA (EX. NEAR EAST)         ,68688433.0,1648000.0,"41,7","0,15","-0,84","41,58",7000.0,"79,4","276,4","8,72","1,39","89,89",1,17,"5,55","0,116","0,424","0,46"
1775,Mandaic,"Iran (Islamic Republic of), Iraq",Critically endangered,300.0,"In Ahvaz, and until recently also in Khorramshahr, in the province of Khuzistan in Iran.  Presumed extinct in Iraq.",4,Iraq,NEAR EAST                          ,26783383.0,437072.0,"61,3","0,01",0,"50,25",1500.0,"40,4","38,6","13,15","0,78","86,07",1,"31,98","5,37","0,073","0,666","0,261"
706,Mangareva,French Polynesia (France),Severely endangered,300.0,Mangareva (Gambier Islands),3,French Polynesia,OCEANIA                            ,274578.0,4167.0,"65,9","60,60","2,94","8,44",17500.0,"98,0","194,5","0,82","5,46","93,72",2,"16,68","4,69","0,031","0,19","0,769"
